"2489eec3-2281-4cdb-8180-907070f172f9","Demo space","e87b61d8-b4f2-407a-b0c8-1331daed9bd2","7f130319-ec5f-4622-b1e8-2b55a46a757c","629324df-3d51-41fe-a0d8-466c81293ca8","general,ideas,questions,sharing"
"36208891-1374-42e2-b008-4cf9c26aa2f6","Opportunity $%& all data","61f91076-c66e-4c53-ae75-1b490e029d04","45cad843-a2b7-44d8-86eb-644e1b7f40c6","457caedc-922c-4acf-a84f-01de653cd599","general,ideas,questions,sharing"
"4c9f603d-861e-470f-ba90-20b50f89d411","Public Space & all data","61f91076-c66e-4c53-ae75-1b490e029d04","552cc357-d618-4c28-9470-6bd003666d35","c634847a-a487-4276-a23f-e5edbd25261d","general,ideas,questions,sharing"
"4e3efa26-2575-430a-81bc-57b8a12a40d8","Private space","9d80a19f-dbd2-4243-b8e1-2a6163b7c548","1a143168-2b1a-4dd1-b30d-26eb71eb0e6b","5f8f69e6-679b-42b7-91f1-de7760ad0374","general,ideas,questions,sharing"
"5149b40e-fe8c-4412-acaf-054901d2ca87","Opportunity of private challenge","9d80a19f-dbd2-4243-b8e1-2a6163b7c548","fcb9a404-fb15-4bd2-ac0c-634c88b036aa","a71857f1-fc4c-485c-a41a-6c9bce06d38f","general,ideas,questions,sharing"
"8a556f23-f9a1-43b8-8107-8df16002d7ab","Opportunity of demo space","e87b61d8-b4f2-407a-b0c8-1331daed9bd2","6b05f854-b1b1-4c54-ba2c-51f35189f037","51f2fd9d-8a16-4708-b91b-dfc52e736806","general,ideas,questions,sharing"
"8dc2f97e-0a08-4d80-8c30-b59811987a9e","Archived space","84270da7-7521-4d4b-8f6c-e0188428507d","63148359-8cd5-4cbf-ba51-84cff4e8b250","5191b620-9417-4ea3-8660-3ca974635377","general,ideas,questions,sharing"
"917247cc-d17c-46d9-87ca-9a264e44999a","platform","platform","ba9ef0ec-1d02-4201-bebb-568896139173","0bf1fa2b-68a2-4017-9d11-16a35001d731","platform-functionalities,community-building,challenge-centric,help,other"
"b083209f-7e33-4292-83f1-88242268bc83","Public challange $#& all data","61f91076-c66e-4c53-ae75-1b490e029d04","6a82bb4d-f520-4db0-9c3c-656eeab91f21","b97bb6ae-15f4-40b9-9211-e2eae3ef3ac5","general,ideas,questions,sharing"
"c6209448-77cf-4e2a-97ed-c41a18a93edf","Opportunity of archived space","84270da7-7521-4d4b-8f6c-e0188428507d","0f361711-3e1f-4e05-b67d-2891b9d0845d","96183515-80c4-4287-9941-361d86afb321","general,ideas,questions,sharing"
"c9fb4579-c083-434a-bc1e-d2501e191a1d","Challenge of demo space","e87b61d8-b4f2-407a-b0c8-1331daed9bd2","48850f0b-7202-4523-949c-ac4971912217","e345d5c1-c75a-4d29-8c17-74095ea5ec78","general,ideas,questions,sharing"
"d9565b33-5a2f-45d5-b152-4b423db20fff","Private challenge","9d80a19f-dbd2-4243-b8e1-2a6163b7c548","9cfecf72-0a5c-4158-8bb2-bcec8bbeb955","ed2f0926-5246-4e3b-b42b-af8feed7d800","general,ideas,questions,sharing"
"f6764e0e-b53d-430e-9288-88aa799d0712","Challenge of archived space","84270da7-7521-4d4b-8f6c-e0188428507d","7350c0cd-c51c-41ca-9e35-c780916ca57f","7486068c-e9e6-4356-999f-cd25a51a461d","general,ideas,questions,sharing"
"fa12a620-144b-43b7-9ce6-bc7239dc99df","Default Space","00933758-2e07-4736-96fc-ea93b44c03bc","bb2d0a76-d8ed-4a05-9d9a-3028668d44d3","9f09f070-d276-42ea-b317-520753614b58","general,ideas,questions,sharing"
